Region,Age,Year,Total_Population
03,7,2020,4576
03,7,2021,4742
03,7,2022,4993
03,7,2023,4867
03,8,1968,2671
03,8,1969,2897
03,8,1970,3004
03,8,1971,3207
03,8,1972,3629
03,8,1973,3627
03,8,1974,3538
03,8,1975,3560
03,8,1976,3490
03,8,1977,3345
03,8,1978,3406
03,8,1979,3747
03,8,1980,3625
03,8,1981,3528
03,8,1982,3561
03,8,1983,3441
03,8,1984,3172
03,8,1985,3095
03,8,1986,2956
03,8,1987,3211
03,8,1988,3326
03,8,1989,3146
03,8,1990,3184
03,8,1991,3306
03,8,1992,3337
03,8,1993,3710
03,8,1994,3790
03,8,1995,3828
03,8,1996,3967
03,8,1997,4220
03,8,1998,4357
03,8,1999,4374
03,8,2000,4268
03,8,2001,4022
03,8,2002,4100
03,8,2003,3709
03,8,2004,3344
03,8,2005,3267
03,8,2006,3360
03,8,2007,3236
03,8,2008,3405
03,8,2009,3530
03,8,2010,3679
03,8,2011,3791
03,8,2012,3969
03,8,2013,3864
03,8,2014,4062
03,8,2015,4176
03,8,2016,4426
03,8,2017,4389
03,8,2018,4694
03,8,2019,4547
03,8,2020,4851
03,8,2021,4620
03,8,2022,4772
03,8,2023,4981
03,9,1968,2749
03,9,1969,2703
03,9,1970,2910
03,9,1971,3012
03,9,1972,3220
03,9,1973,3644
03,9,1974,3613
03,9,1975,3515
03,9,1976,3586
03,9,1977,3492
03,9,1978,3354
03,9,1979,3426
03,9,1980,3743
03,9,1981,3641
03,9,1982,3524
03,9,1983,3544
03,9,1984,3437
03,9,1985,3197
03,9,1986,3139
03,9,1987,2972
03,9,1988,3218
03,9,1989,3358
03,9,1990,3180
03,9,1991,3240
03,9,1992,3329
03,9,1993,3359
03,9,1994,3744
03,9,1995,3782
03,9,1996,3818
03,9,1997,3970
03,9,1998,4220
03,9,1999,4378
03,9,2000,4395
03,9,2001,4294
03,9,2002,4017
03,9,2003,4111
03,9,2004,3740
03,9,2005,3353
03,9,2006,3409
03,9,2007,3385
03,9,2008,3261
03,9,2009,3426
03,9,2010,3550
03,9,2011,3674
03,9,2012,3818
03,9,2013,3996
03,9,2014,3902
03,9,2015,4137
03,9,2016,4247
03,9,2017,4545
03,9,2018,4472
03,9,2019,4744
03,9,2020,4571
03,9,2021,4899
03,9,2022,4650
03,9,2023,4799
03,10,1968,2711
03,10,1969,2774
03,10,1970,2741
03,10,1971,2919
03,10,1972,3025
03,10,1973,3217
03,10,1974,3652
03,10,1975,3595
03,10,1976,3543
03,10,1977,3607
03,10,1978,3501
03,10,1979,3358
03,10,1980,3403
03,10,1981,3729
03,10,1982,3644
03,10,1983,3503
03,10,1984,3561
03,10,1985,3432
03,10,1986,3219
03,10,1987,3146
03,10,1988,2975
03,10,1989,3232
03,10,1990,3384
03,10,1991,3233
03,10,1992,3287
03,10,1993,3349
03,10,1994,3357
03,10,1995,3738
03,10,1996,3780
03,10,1997,3819
03,10,1998,3986
03,10,1999,4222
03,10,2000,4366
03,10,2001,4438
03,10,2002,4308
03,10,2003,4032
03,10,2004,4137
03,10,2005,3735
03,10,2006,3534
03,10,2007,3454
03,10,2008,3417
03,10,2009,3276
03,10,2010,3421
03,10,2011,3553
03,10,2012,3688
03,10,2013,3860
03,10,2014,4015
03,10,2015,3986
03,10,2016,4208
03,10,2017,4319
03,10,2018,4604
03,10,2019,4541
03,10,2020,4783
03,10,2021,4625
03,10,2022,4910
03,10,2023,4678
03,11,1968,2706
03,11,1969,2730
03,11,1970,2786
03,11,1971,2737
03,11,1972,2914
03,11,1973,3043
03,11,1974,3227
03,11,1975,3633
03,11,1976,3617
03,11,1977,3553
03,11,1978,3622
03,11,1979,3517
03,11,1980,3356
03,11,1981,3411
03,11,1982,3705
03,11,1983,3629
03,11,1984,3538
03,11,1985,3573
03,11,1986,3451
03,11,1987,3258
03,11,1988,3149
03,11,1989,3026
03,11,1990,3278
03,11,1991,3436
03,11,1992,3240
03,11,1993,3334
03,11,1994,3382
03,11,1995,3334
03,11,1996,3740
03,11,1997,3786
03,11,1998,3827
03,11,1999,4028
03,11,2000,4244
03,11,2001,4369
03,11,2002,4453
03,11,2003,4311
03,11,2004,4026
03,11,2005,4128
03,11,2006,3934
03,11,2007,3573
03,11,2008,3470
03,11,2009,3453
03,11,2010,3298
03,11,2011,3440
03,11,2012,3575
03,11,2013,3729
03,11,2014,3894
03,11,2015,4074
03,11,2016,4064
03,11,2017,4306
03,11,2018,4415
03,11,2019,4685
03,11,2020,4562
03,11,2021,4820
03,11,2022,4651
03,11,2023,4938
03,12,1968,2854
03,12,1969,2721
03,12,1970,2763
03,12,1971,2791
03,12,1972,2747
03,12,1973,2896
03,12,1974,3027
03,12,1975,3240
03,12,1976,3668
03,12,1977,3638
03,12,1978,3567
03,12,1979,3605
03,12,1980,3517
03,12,1981,3358
03,12,1982,3412
03,12,1983,3695
03,12,1984,3633
03,12,1985,3567
03,12,1986,3591
03,12,1987,3476
03,12,1988,3267
03,12,1989,3187
03,12,1990,3054
03,12,1991,3311
03,12,1992,3458
03,12,1993,3269
03,12,1994,3361
03,12,1995,3369
03,12,1996,3318
03,12,1997,3733
03,12,1998,3806
03,12,1999,3862
03,12,2000,4043
03,12,2001,4258
03,12,2002,4388
03,12,2003,4465
03,12,2004,4323
03,12,2005,4031
03,12,2006,4337
03,12,2007,3942
03,12,2008,3602
03,12,2009,3490
03,12,2010,3466
03,12,2011,3304
03,12,2012,3463
03,12,2013,3626
03,12,2014,3778
03,12,2015,3951
03,12,2016,4141
03,12,2017,4145
03,12,2018,4366
03,12,2019,4458
03,12,2020,4732
03,12,2021,4638
03,12,2022,4871
03,12,2023,4669
03,13,1968,2734
03,13,1969,2864
03,13,1970,2749
03,13,1971,2779
03,13,1972,2798
03,13,1973,2756
03,13,1974,2893
03,13,1975,3016
03,13,1976,3246
03,13,1977,3694
03,13,1978,3654
03,13,1979,3583
03,13,1980,3632
03,13,1981,3526
03,13,1982,3349
03,13,1983,3410
03,13,1984,3681
03,13,1985,3632
03,13,1986,3586
03,13,1987,3637
03,13,1988,3492
03,13,1989,3291
03,13,1990,3187
03,13,1991,3078
03,13,1992,3346
03,13,1993,3471
03,13,1994,3278
03,13,1995,3348
03,13,1996,3389
03,13,1997,3341
03,13,1998,3709
03,13,1999,3790
03,13,2000,3865
03,13,2001,4039
03,13,2002,4266
03,13,2003,4377
03,13,2004,4484
03,13,2005,4328
03,13,2006,4251
03,13,2007,4352
03,13,2008,3956
03,13,2009,3621
03,13,2010,3494
03,13,2011,3468
03,13,2012,3330
03,13,2013,3472
03,13,2014,3662
03,13,2015,3849
03,13,2016,4005
03,13,2017,4208
03,13,2018,4230
03,13,2019,4431
03,13,2020,4524
03,13,2021,4769
03,13,2022,4675
03,13,2023,4910
03,14,1968,2606
03,14,1969,2753
03,14,1970,2886
03,14,1971,2761
03,14,1972,2801
03,14,1973,2814
03,14,1974,2754
03,14,1975,2912
03,14,1976,3035
03,14,1977,3239
03,14,1978,3688
03,14,1979,3654
03,14,1980,3589
03,14,1981,3650
03,14,1982,3506
03,14,1983,3363
03,14,1984,3420
03,14,1985,3687
03,14,1986,3651
03,14,1987,3595
03,14,1988,3630
03,14,1989,3511
03,14,1990,3328
03,14,1991,3221
03,14,1992,3109
03,14,1993,3369
03,14,1994,3495
03,14,1995,3282
03,14,1996,3344
03,14,1997,3414
03,14,1998,3334
03,14,1999,3725
03,14,2000,3804
03,14,2001,3880
03,14,2002,4042
03,14,2003,4283
03,14,2004,4403
03,14,2005,4474
03,14,2006,4562
03,14,2007,4278
03,14,2008,4403
03,14,2009,4020
03,14,2010,3664
03,14,2011,3516
03,14,2012,3479
03,14,2013,3362
03,14,2014,3509
03,14,2015,3727
03,14,2016,3925
03,14,2017,4078
03,14,2018,4285
03,14,2019,4306
03,14,2020,4472
03,14,2021,4584
03,14,2022,4829
03,14,2023,4695
03,15,1968,2652
03,15,1969,2646
03,15,1970,2777
03,15,1971,2888
03,15,1972,2761
03,15,1973,2781
03,15,1974,2817
03,15,1975,2740
03,15,1976,2916
03,15,1977,3039
03,15,1978,3247
03,15,1979,3701
03,15,1980,3661
03,15,1981,3593
03,15,1982,3668
03,15,1983,3507
03,15,1984,3380
03,15,1985,3432
03,15,1986,3716
03,15,1987,3670
03,15,1988,3610
03,15,1989,3627
03,15,1990,3529
03,15,1991,3372
03,15,1992,3244
03,15,1993,3130
03,15,1994,3378
03,15,1995,3506
03,15,1996,3286
03,15,1997,3359
03,15,1998,3429
03,15,1999,3347
03,15,2000,3745
03,15,2001,3805
03,15,2002,3895
03,15,2003,4069
03,15,2004,4293
03,15,2005,4407
03,15,2006,4717
03,15,2007,4605
03,15,2008,4300
03,15,2009,4419
03,15,2010,4041
03,15,2011,3682
03,15,2012,3543
03,15,2013,3531
03,15,2014,3414
03,15,2015,3576
03,15,2016,3821
03,15,2017,4017
03,15,2018,4147
03,15,2019,4351
03,15,2020,4360
03,15,2021,4521
03,15,2022,4635
03,15,2023,4854
03,16,1968,2704
03,16,1969,2727
03,16,1970,2677
03,16,1971,2777
03,16,1972,2886
03,16,1973,2777
03,16,1974,2779
03,16,1975,2812
03,16,1976,2759
03,16,1977,2933
03,16,1978,3060
03,16,1979,3268
03,16,1980,3689
03,16,1981,3654
03,16,1982,3600
03,16,1983,3653
03,16,1984,3522
03,16,1985,3381
03,16,1986,3448
03,16,1987,3711
03,16,1988,3684
03,16,1989,3644
03,16,1990,3649
03,16,1991,3570
03,16,1992,3401
03,16,1993,3259
03,16,1994,3155
03,16,1995,3398
03,16,1996,3522
03,16,1997,3295
03,16,1998,3367
03,16,1999,3438
03,16,2000,3366
03,16,2001,3759
03,16,2002,3823
03,16,2003,3904
03,16,2004,4062
03,16,2005,4309
03,16,2006,4673
03,16,2007,4738
03,16,2008,4650
03,16,2009,4341
03,16,2010,4438
03,16,2011,4103
03,16,2012,3702
03,16,2013,3602
03,16,2014,3588
03,16,2015,3521
03,16,2016,3712
03,16,2017,3951
03,16,2018,4125
03,16,2019,4219
03,16,2020,4438
03,16,2021,4415
03,16,2022,4599
03,16,2023,4670
04,0,1968,3549
04,0,1969,3398
04,0,1970,3224
04,0,1971,3431
04,0,1972,3419
04,0,1973,3325
04,0,1974,3398
04,0,1975,3118
04,0,1976,2850
04,0,1977,2799
04,0,1978,2797
04,0,1979,2853
04,0,1980,2840
04,0,1981,2784
04,0,1982,2661
04,0,1983,2680
04,0,1984,2697
04,0,1985,2820
04,0,1986,2864
04,0,1987,2956
04,0,1988,3172
04,0,1989,3387
04,0,1990,3645
04,0,1991,3563
04,0,1992,3468
04,0,1993,3406
04,0,1994,3123
04,0,1995,2869
04,0,1996,2627
04,0,1997,2351
04,0,1998,2316
04,0,1999,2398
04,0,2000,2438
04,0,2001,2482
04,0,2002,2645
04,0,2003,2729
04,0,2004,2644
04,0,2005,2696
04,0,2006,2809
04,0,2007,2920
04,0,2008,2878
04,0,2009,2910
04,0,2010,3059
04,0,2011,2938
04,0,2012,3040
04,0,2013,3087
04,0,2014,3187
04,0,2015,3217
04,0,2016,3362
04,0,2017,3361
04,0,2018,3290
04,0,2019,3217
04,0,2020,3076
04,0,2021,3113
04,0,2022,2921
04,0,2023,2568
04,1,1968,3944
04,1,1969,3690
04,1,1970,3522
04,1,1971,3255
04,1,1972,3495
04,1,1973,3397
04,1,1974,3427
04,1,1975,3459
04,1,1976,3185
04,1,1977,2871
04,1,1978,2845
04,1,1979,2858
04,1,1980,2897
04,1,1981,2866
04,1,1982,2809
04,1,1983,2703
04,1,1984,2724
04,1,1985,2718
04,1,1986,2856
04,1,1987,2936
04,1,1988,3027
04,1,1989,3242
04,1,1990,3473
04,1,1991,3686
04,1,1992,3647
04,1,1993,3502
04,1,1994,3396
04,1,1995,3118
04,1,1996,2887
04,1,1997,2660
04,1,1998,2408
04,1,1999,2375
04,1,2000,2435
04,1,2001,2512
04,1,2002,2584
04,1,2003,2725
04,1,2004,2801
04,1,2005,2709
04,1,2006,2792
04,1,2007,2900
04,1,2008,3010
04,1,2009,2942
04,1,2010,2990
04,1,2011,3133
04,1,2012,3039
04,1,2013,3124
04,1,2014,3192
04,1,2015,3272
04,1,2016,3339
04,1,2017,3538
04,1,2018,3520
04,1,2019,3428
04,1,2020,3295
04,1,2021,3258
04,1,2022,3175
04,1,2023,2966
04,2,1968,3933
04,2,1969,4001
04,2,1970,3739
04,2,1971,3518
04,2,1972,3271
04,2,1973,3520
04,2,1974,3437
04,2,1975,3503
04,2,1976,3496
04,2,1977,3216
04,2,1978,2936
04,2,1979,2866
04,2,1980,2902
04,2,1981,2913
04,2,1982,2865
04,2,1983,2823
04,2,1984,2752
04,2,1985,2733
04,2,1986,2753
04,2,1987,2920
04,2,1988,2998
04,2,1989,3116
04,2,1990,3314
04,2,1991,3526
04,2,1992,3713
04,2,1993,3683
04,2,1994,3497
04,2,1995,3386
04,2,1996,3112
04,2,1997,2912
04,2,1998,2671
04,2,1999,2443
04,2,2000,2393
04,2,2001,2502
04,2,2002,2567
04,2,2003,2625
04,2,2004,2768
04,2,2005,2855
04,2,2006,2751
04,2,2007,2860
04,2,2008,3003
04,2,2009,3085
04,2,2010,2983
04,2,2011,3049
04,2,2012,3205
04,2,2013,3113
04,2,2014,3196
04,2,2015,3288
04,2,2016,3414
04,2,2017,3447
04,2,2018,3642
04,2,2019,3630
04,2,2020,3486
04,2,2021,3344
04,2,2022,3315
04,2,2023,3217
04,3,1968,3945
04,3,1969,4016
04,3,1970,4059
04,3,1971,3722
04,3,1972,3508
04,3,1973,3277
04,3,1974,3539
04,3,1975,3474
04,3,1976,3513
04,3,1977,3498
04,3,1978,3230
04,3,1979,2936
04,3,1980,2866
04,3,1981,2902
04,3,1982,2925
04,3,1983,2893
04,3,1984,2806
04,3,1985,2747
04,3,1986,2744
04,3,1987,2808
04,3,1988,2960
04,3,1989,3033
04,3,1990,3169
04,3,1991,3359
04,3,1992,3578
04,3,1993,3765
04,3,1994,3702
04,3,1995,3478
04,3,1996,3382
04,3,1997,3126
04,3,1998,2941
04,3,1999,2698
04,3,2000,2486
04,3,2001,2454
04,3,2002,2577
04,3,2003,2621
04,3,2004,2682
04,3,2005,2792
04,3,2006,2900
04,3,2007,2825
04,3,2008,2909
04,3,2009,3069
04,3,2010,3128
04,3,2011,3033
04,3,2012,3114
04,3,2013,3286
04,3,2014,3187
04,3,2015,3294
04,3,2016,3384
04,3,2017,3523
04,3,2018,3537
04,3,2019,3733
04,3,2020,3700
04,3,2021,3593
04,3,2022,3408
04,3,2023,3318
04,4,1968,3984
04,4,1969,4012
04,4,1970,4044
04,4,1971,4072
04,4,1972,3724
04,4,1973,3513
04,4,1974,3340
04,4,1975,3595
04,4,1976,3519
04,4,1977,3526
04,4,1978,3523
04,4,1979,3219
04,4,1980,2973
04,4,1981,2876
04,4,1982,2914
04,4,1983,2919
04,4,1984,2912
04,4,1985,2809
04,4,1986,2753
04,4,1987,2759
04,4,1988,2864
04,4,1989,2997
04,4,1990,3094
04,4,1991,3187
04,4,1992,3389
04,4,1993,3619
04,4,1994,3790
04,4,1995,3722
04,4,1996,3477
04,4,1997,3418
04,4,1998,3143
04,4,1999,2973
04,4,2000,2724
04,4,2001,2535
04,4,2002,2502
04,4,2003,2596
04,4,2004,2654
04,4,2005,2729
04,4,2006,2816
04,4,2007,2947
04,4,2008,2907
04,4,2009,3005
04,4,2010,3121
04,4,2011,3195
04,4,2012,3105
04,4,2013,3210
04,4,2014,3368
04,4,2015,3273
04,4,2016,3436
04,4,2017,3496
04,4,2018,3632
04,4,2019,3599
04,4,2020,3812
04,4,2021,3739
04,4,2022,3641
04,4,2023,3393
04,5,1968,3521
04,5,1969,4035
04,5,1970,4070
04,5,1971,4045
04,5,1972,4038
04,5,1973,3757
04,5,1974,3516
04,5,1975,3378
04,5,1976,3582
04,5,1977,3542
04,5,1978,3556
04,5,1979,3521
04,5,1980,3254
04,5,1981,2995
04,5,1982,2896
04,5,1983,2915
04,5,1984,2931
04,5,1985,2910
04,5,1986,2840
04,5,1987,2784
04,5,1988,2815
04,5,1989,2926
04,5,1990,3058
04,5,1991,3145
04,5,1992,3215
04,5,1993,3425
04,5,1994,3628
04,5,1995,3789
04,5,1996,3733
04,5,1997,3524
04,5,1998,3453
04,5,1999,3146
04,5,2000,3003
04,5,2001,2752
04,5,2002,2598
04,5,2003,2536
04,5,2004,2614
04,5,2005,2674
04,5,2006,2771
04,5,2007,2861
04,5,2008,2993
04,5,2009,2969
04,5,2010,3037
04,5,2011,3173
04,5,2012,3243
04,5,2013,3215
04,5,2014,3283
04,5,2015,3455
04,5,2016,3383
04,5,2017,3525
04,5,2018,3568
04,5,2019,3708
04,5,2020,3641
04,5,2021,3849
04,5,2022,3761
04,5,2023,3643
04,6,1968,3491
04,6,1969,3560
04,6,1970,4081
04,6,1971,4066
04,6,1972,4033
04,6,1973,4039
04,6,1974,3779
04,6,1975,3529
04,6,1976,3385
04,6,1977,3591
04,6,1978,3576
04,6,1979,3556
04,6,1980,3551
04,6,1981,3264
04,6,1982,3014
04,6,1983,2890
04,6,1984,2933
04,6,1985,2936
04,6,1986,2927
04,6,1987,2844
04,6,1988,2835
04,6,1989,2864
04,6,1990,2985
04,6,1991,3085
04,6,1992,3188
04,6,1993,3265
04,6,1994,3460
04,6,1995,3639
04,6,1996,3797
04,6,1997,3732
04,6,1998,3552
04,6,1999,3470
04,6,2000,3178
04,6,2001,3033
04,6,2002,2810
04,6,2003,2656
04,6,2004,2557
04,6,2005,2639
04,6,2006,2689
04,6,2007,2808
04,6,2008,2950
04,6,2009,3045
04,6,2010,3005
04,6,2011,3087
04,6,2012,3230
04,6,2013,3328
04,6,2014,3286
04,6,2015,3351
04,6,2016,3528
04,6,2017,3456
04,6,2018,3594
04,6,2019,3637
04,6,2020,3744
04,6,2021,3687
04,6,2022,3892
04,6,2023,3746
04,7,1968,3425
04,7,1969,3517
04,7,1970,3585
04,7,1971,4049
04,7,1972,4048
04,7,1973,4026
04,7,1974,4048
04,7,1975,3796
04,7,1976,3537
04,7,1977,3390
04,7,1978,3585
04,7,1979,3573
04,7,1980,3553
04,7,1981,3555
04,7,1982,3247
04,7,1983,3000
04,7,1984,2904
04,7,1985,2924
04,7,1986,2957
04,7,1987,2949
04,7,1988,2860
04,7,1989,2858
04,7,1990,2921
04,7,1991,3013
04,7,1992,3108
04,7,1993,3232
04,7,1994,3293
04,7,1995,3463
04,7,1996,3641
04,7,1997,3826
04,7,1998,3752
04,7,1999,3562
04,7,2000,3497
04,7,2001,3248
04,7,2002,3065
04,7,2003,2853
04,7,2004,2672
04,7,2005,2600
04,7,2006,2669
04,7,2007,2747
04,7,2008,2875
04,7,2009,2995
04,7,2010,3083
04,7,2011,3076
04,7,2012,3136
04,7,2013,3335
04,7,2014,3401
04,7,2015,3336
04,7,2016,3442
04,7,2017,3606
04,7,2018,3528
04,7,2019,3666
04,7,2020,3671
04,7,2021,3744
04,7,2022,3706
04,7,2023,3860
04,8,1968,3235
04,8,1969,3464
04,8,1970,3573
04,8,1971,3568
04,8,1972,4031
04,8,1973,4052
04,8,1974,4020
04,8,1975,4068
04,8,1976,3809
04,8,1977,3526
04,8,1978,3386
04,8,1979,3599
04,8,1980,3598
04,8,1981,3566
04,8,1982,3559
04,8,1983,3236
04,8,1984,3027
04,8,1985,2891
04,8,1986,2922
04,8,1987,2980
04,8,1988,3003
04,8,1989,2897
04,8,1990,2868
04,8,1991,2950
04,8,1992,3060
04,8,1993,3141
04,8,1994,3285
04,8,1995,3286
04,8,1996,3478
04,8,1997,3655
04,8,1998,3859
04,8,1999,3783
04,8,2000,3578
04,8,2001,3537
04,8,2002,3286
04,8,2003,3108
04,8,2004,2859
04,8,2005,2694
04,8,2006,2634
04,8,2007,2725
04,8,2008,2801
04,8,2009,2927
04,8,2010,2998
04,8,2011,3118
04,8,2012,3120
04,8,2013,3207
04,8,2014,3413
04,8,2015,3467
04,8,2016,3425
04,8,2017,3512
04,8,2018,3676
04,8,2019,3577
04,8,2020,3721
04,8,2021,3723
04,8,2022,3764
04,8,2023,3670
04,9,1968,3423
04,9,1969,3285
04,9,1970,3494
04,9,1971,3592
04,9,1972,3577
04,9,1973,4048
04,9,1974,4080
04,9,1975,4054
04,9,1976,4081
04,9,1977,3839
04,9,1978,3537
04,9,1979,3377
04,9,1980,3622
04,9,1981,3604
04,9,1982,3561
04,9,1983,3564
04,9,1984,3236
04,9,1985,3022
04,9,1986,2905
04,9,1987,2958
04,9,1988,3010
04,9,1989,3037
04,9,1990,2953
04,9,1991,2900
04,9,1992,2980
04,9,1993,3114
04,9,1994,3157
04,9,1995,3281
04,9,1996,3280
04,9,1997,3491
04,9,1998,3706
04,9,1999,3880
04,9,2000,3809
04,9,2001,3640
04,9,2002,3607
04,9,2003,3337
04,9,2004,3133
04,9,2005,2857
04,9,2006,2722
04,9,2007,2674
04,9,2008,2785
04,9,2009,2842
04,9,2010,2940
04,9,2011,3033
04,9,2012,3164
04,9,2013,3212
04,9,2014,3294
04,9,2015,3478
04,9,2016,3556
04,9,2017,3487
04,9,2018,3575
04,9,2019,3704
04,9,2020,3640
04,9,2021,3767
04,9,2022,3752
04,9,2023,3759
04,10,1968,3358
04,10,1969,3454
04,10,1970,3337
04,10,1971,3495
04,10,1972,3556
04,10,1973,3577
04,10,1974,4052
04,10,1975,4097
04,10,1976,4045
04,10,1977,4086
04,10,1978,3835
04,10,1979,3529
04,10,1980,3383
04,10,1981,3651
04,10,1982,3587
04,10,1983,3571
04,10,1984,3564
04,10,1985,3235
04,10,1986,3015
04,10,1987,2918
04,10,1988,2997
04,10,1989,3034
04,10,1990,3050
04,10,1991,2975
04,10,1992,2923
04,10,1993,3010
04,10,1994,3142
04,10,1995,3157
04,10,1996,3275
04,10,1997,3285
04,10,1998,3520
04,10,1999,3736
04,10,2000,3893
04,10,2001,3837
04,10,2002,3696
04,10,2003,3631
04,10,2004,3370
04,10,2005,3152
04,10,2006,2887
04,10,2007,2760
04,10,2008,2733
04,10,2009,2835
04,10,2010,2868
04,10,2011,2980
04,10,2012,3086
04,10,2013,3238
04,10,2014,3277
04,10,2015,3363
04,10,2016,3561
04,10,2017,3629
04,10,2018,3558
04,10,2019,3646
04,10,2020,3760
04,10,2021,3650
04,10,2022,3790
04,10,2023,3749
04,11,1968,3365
04,11,1969,3403
04,11,1970,3475
04,11,1971,3338
04,11,1972,3471
04,11,1973,3555
04,11,1974,3572
04,11,1975,4075
04,11,1976,4082
04,11,1977,4057
04,11,1978,4099
04,11,1979,3825
04,11,1980,3534
04,11,1981,3385
04,11,1982,3635
04,11,1983,3579
04,11,1984,3567
04,11,1985,3549
04,11,1986,3245
04,11,1987,3029
04,11,1988,2945
04,11,1989,3017
04,11,1990,3063
04,11,1991,3061
04,11,1992,2993
04,11,1993,2946
04,11,1994,3044
04,11,1995,3131
04,11,1996,3161
04,11,1997,3285
04,11,1998,3310
04,11,1999,3532
04,11,2000,3761
04,11,2001,3942
04,11,2002,3895
04,11,2003,3738
04,11,2004,3660
04,11,2005,3387
04,11,2006,3160
04,11,2007,2942
04,11,2008,2804
04,11,2009,2776
04,11,2010,2865
04,11,2011,2901
04,11,2012,3024
04,11,2013,3144
04,11,2014,3314
04,11,2015,3346
04,11,2016,3444
04,11,2017,3609
04,11,2018,3673
04,11,2019,3611
04,11,2020,3690
04,11,2021,3826
04,11,2022,3649
04,11,2023,3761
04,12,1968,3401
04,12,1969,3374
04,12,1970,3434
04,12,1971,3477
04,12,1972,3346
04,12,1973,3481
04,12,1974,3577
04,12,1975,3576
04,12,1976,4068
04,12,1977,4094
04,12,1978,4035
04,12,1979,4121
04,12,1980,3826
04,12,1981,3538
04,12,1982,3369
04,12,1983,3659
04,12,1984,3585
04,12,1985,3561
04,12,1986,3570
04,12,1987,3266
04,12,1988,3040
04,12,1989,2993
04,12,1990,3040
04,12,1991,3072
04,12,1992,3100
04,12,1993,3017
04,12,1994,2970
04,12,1995,3043
04,12,1996,3119
04,12,1997,3171
04,12,1998,3282
04,12,1999,3327
04,12,2000,3541
04,12,2001,3792
04,12,2002,4003
04,12,2003,3913
04,12,2004,3765
04,12,2005,3674
04,12,2006,3383
04,12,2007,3194
04,12,2008,2983
04,12,2009,2885
04,12,2010,2813
04,12,2011,2916
04,12,2012,2941
04,12,2013,3091
04,12,2014,3219
04,12,2015,3355
04,12,2016,3425
04,12,2017,3496
04,12,2018,3685
04,12,2019,3724
04,12,2020,3658
04,12,2021,3712
04,12,2022,3837
04,12,2023,3646
04,13,1968,3341
04,13,1969,3419
04,13,1970,3421
04,13,1971,3434
04,13,1972,3484
04,13,1973,3357
04,13,1974,3496
04,13,1975,3589
04,13,1976,3597
04,13,1977,4070
04,13,1978,4113
04,13,1979,4043
04,13,1980,4117
04,13,1981,3824
04,13,1982,3527
04,13,1983,3369
04,13,1984,3662
04,13,1985,3579
04,13,1986,3555
04,13,1987,3589
04,13,1988,3272
04,13,1989,3066
04,13,1990,3007
04,13,1991,3069
04,13,1992,3094
04,13,1993,3128
04,13,1994,3049
04,13,1995,2981
04,13,1996,3030
04,13,1997,3135
04,13,1998,3189
04,13,1999,3302
04,13,2000,3345
04,13,2001,3580
04,13,2002,3839
04,13,2003,4034
04,13,2004,3919
04,13,2005,3767
04,13,2006,3698
04,13,2007,3417
04,13,2008,3269
04,13,2009,3036
04,13,2010,2913
04,13,2011,2864
04,13,2012,2977
04,13,2013,3017
04,13,2014,3147
04,13,2015,3278
04,13,2016,3426
04,13,2017,3471
04,13,2018,3563
04,13,2019,3731
04,13,2020,3770
04,13,2021,3679
04,13,2022,3699
04,13,2023,3817
04,14,1968,3243
04,14,1969,3388
04,14,1970,3449
04,14,1971,3430
04,14,1972,3423
04,14,1973,3476
04,14,1974,3377
04,14,1975,3519
04,14,1976,3584
04,14,1977,3601
04,14,1978,4069
04,14,1979,4119
04,14,1980,4054
04,14,1981,4114
04,14,1982,3804
04,14,1983,3527
04,14,1984,3354
04,14,1985,3641
04,14,1986,3586
04,14,1987,3572
04,14,1988,3602
04,14,1989,3303
04,14,1990,3089
04,14,1991,3027
04,14,1992,3074
04,14,1993,3113
04,14,1994,3156
04,14,1995,3047
04,14,1996,2979
04,14,1997,3037
04,14,1998,3138
04,14,1999,3197
04,14,2000,3307
04,14,2001,3363
04,14,2002,3617
04,14,2003,3868
04,14,2004,4047
04,14,2005,3934
04,14,2006,3787
04,14,2007,3723
04,14,2008,3475
04,14,2009,3321
04,14,2010,3072
04,14,2011,2914
04,14,2012,2899
04,14,2013,3034
04,14,2014,3084
04,14,2015,3188
04,14,2016,3341
04,14,2017,3493
04,14,2018,3541
04,14,2019,3623
04,14,2020,3775
04,14,2021,3794
04,14,2022,3685
04,14,2023,3691
04,15,1968,3357
04,15,1969,3282
04,15,1970,3440
04,15,1971,3483
04,15,1972,3431
04,15,1973,3430
04,15,1974,3477
04,15,1975,3378
04,15,1976,3502
04,15,1977,3571
04,15,1978,3603
04,15,1979,4059
04,15,1980,4125
04,15,1981,4073
04,15,1982,4112
04,15,1983,3808
04,15,1984,3523
04,15,1985,3351
04,15,1986,3639
04,15,1987,3598
04,15,1988,3589
04,15,1989,3622
04,15,1990,3302
04,15,1991,3095
04,15,1992,3052
04,15,1993,3091
04,15,1994,3137
04,15,1995,3148
04,15,1996,3041
04,15,1997,2981
04,15,1998,3039
04,15,1999,3152
04,15,2000,3200
04,15,2001,3316
04,15,2002,3397
04,15,2003,3630
04,15,2004,3891
04,15,2005,4042
04,15,2006,3941
04,15,2007,3841
04,15,2008,3780
04,15,2009,3527
04,15,2010,3339
04,15,2011,3115
04,15,2012,2973
04,15,2013,2994
04,15,2014,3097
04,15,2015,3146
04,15,2016,3276
04,15,2017,3400
